InvoiceID,Date,CustomerID,Gender,AgeGroup,Region,ProductCategory,ProductName,Quantity,UnitPrice,TotalSale,Discount,Profit,PaymentMethod
INV039364,2025-03-05,CUST6121,Female,18-25,Port Elizabeth,Starters,Garlic Bread,2,150.1,300.2,16.98,89.45,Cash
INV039365,2025-03-05,CUST2783,Female,18-25,Cape Town,Starters,Soup of the Day,2,165.12,330.24,3.86,67.58,EFT
INV039366,2025-03-06,CUST1512,Female,18-25,Cape Town,Desserts,Chocolate Cake,1,202.13,202.13,16.5,86.36,Card
INV039367,2025-03-06,CUST9147,Male,60+,Pretoria,Drinks,Coffee,2,233.8,467.6,15.27,123.05,Cash
INV039368,2025-03-06,CUST4467,Female,46-60,Cape Town,Main Course,Grilled Chicken,2,237.87,475.74,18.05,225.88,Cash
INV039369,2025-03-06,CUST8006,Female,26-35,Pretoria,Drinks,Coffee,3,120.95,362.85,9.14,100.43,EFT
INV039370,2025-03-06,CUST4647,Female,60+,Johannesburg,Main Course,Beef Burger,1,225.58,225.58,11.97,80.64,Card
INV039371,2025-03-06,CUST1055,Female,36-45,Cape Town,Starters,Garlic Bread,2,149.9,299.8,26.79,148.47,Cash
INV039372,2025-03-06,CUST1959,Male,18-25,Port Elizabeth,Drinks,Coffee,2,172.91,345.82,11.31,98.02,EFT
INV039373,2025-03-06,CUST9665,Male,26-35,Port Elizabeth,Main Course,Fish & Chips,1,171.28,171.28,15.62,51.98,Cash
INV039374,2025-03-06,CUST2255,Female,26-35,Durban,Main Course,Grilled Chicken,3,43.28,129.84,5.71,55.69,EFT
INV039375,2025-03-06,CUST1392,Male,36-45,Durban,Desserts,Chocolate Cake,4,145.0,580.0,28.12,140.21,Card
INV039376,2025-03-06,CUST2558,Male,46-60,Cape Town,Starters,Garlic Bread,4,107.17,428.68,26.03,109.69,EFT
INV039377,2025-03-06,CUST6008,Male,26-35,Port Elizabeth,Main Course,Fish & Chips,1,111.64,111.64,2.72,28.71,Card
INV039378,2025-03-06,CUST7720,Female,26-35,Cape Town,Drinks,Coke,3,169.04,507.12,16.15,224.47,EFT
INV039379,2025-03-06,CUST9988,Female,18-25,Cape Town,Main Course,Grilled Chicken,3,174.85,524.55,46.47,170.44,Card
INV039380,2025-03-06,CUST9251,Male,46-60,Johannesburg,Starters,Soup of the Day,3,46.87,140.61,13.13,49.65,EFT
INV039381,2025-03-06,CUST9439,Male,60+,Port Elizabeth,Main Course,Beef Burger,4,208.61,834.44,24.79,259.83,Card
INV039382,2025-03-06,CUST4523,Male,18-25,Port Elizabeth,Drinks,Tea,4,108.38,433.52,38.55,211.87,EFT
INV039383,2025-03-06,CUST2018,Male,60+,Cape Town,Drinks,Wine,2,215.57,431.14,1.03,139.06,EFT
INV039384,2025-03-06,CUST3672,Female,26-35,Johannesburg,Main Course,Fish & Chips,3,26.72,80.16,8.01,35.46,Cash
INV039385,2025-03-06,CUST5953,Female,26-35,Durban,Starters,Soup of the Day,2,70.06,140.12,0.58,58.45,Cash
INV039386,2025-03-06,CUST7787,Male,26-35,Johannesburg,Desserts,Chocolate Cake,4,47.69,190.76,13.06,72.08,Cash
INV039387,2025-03-06,CUST8810,Female,46-60,Durban,Starters,Salad,3,100.86,302.58,22.21,69.24,Cash
INV039388,2025-03-06,CUST2541,Female,26-35,Cape Town,Drinks,Wine,1,131.32,131.32,0.33,40.46,EFT
INV039389,2025-03-06,CUST7626,Male,46-60,Cape Town,Main Course,Grilled Chicken,3,165.48,496.44,30.84,101.62,EFT
INV039390,2025-03-06,CUST4238,Male,36-45,Port Elizabeth,Main Course,Grilled Chicken,1,101.42,101.42,0.12,44.18,Card
INV039391,2025-03-06,CUST8827,Male,26-35,Cape Town,Drinks,Wine,1,85.41,85.41,1.65,23.84,EFT
INV039392,2025-03-06,CUST1926,Female,18-25,Port Elizabeth,Drinks,Beer,4,150.04,600.16,19.17,288.06,Cash
INV039393,2025-03-06,CUST9572,Female,46-60,Pretoria,Drinks,Beer,3,216.9,650.7,55.98,258.21,Card
INV039394,2025-03-06,CUST5982,Male,26-35,Cape Town,Desserts,Cheesecake,4,81.74,326.96,0.02,100.68,EFT
INV039395,2025-03-06,CUST1116,Male,26-35,Durban,Main Course,Steak,3,148.91,446.73,14.7,92.3,EFT
INV039396,2025-03-06,CUST3082,Female,26-35,Pretoria,Desserts,Pudding,4,228.52,914.08,36.19,353.29,EFT
INV039397,2025-03-06,CUST1553,Male,26-35,Durban,Starters,Soup of the Day,2,179.91,359.82,20.34,73.61,EFT
INV039398,2025-03-06,CUST3074,Female,46-60,Port Elizabeth,Main Course,Fish & Chips,1,70.06,70.06,6.54,14.67,Cash
INV039399,2025-03-06,CUST8218,Female,46-60,Pretoria,Drinks,Beer,1,70.88,70.88,6.16,19.99,Cash
INV039400,2025-03-06,CUST1335,Male,18-25,Port Elizabeth,Desserts,Ice Cream,1,106.4,106.4,5.65,37.1,EFT
INV039401,2025-03-06,CUST9558,Male,18-25,Pretoria,Desserts,Cheesecake,3,186.31,558.93,4.2,184.5,EFT
INV039402,2025-03-06,CUST8132,Male,60+,Johannesburg,Main Course,Beef Burger,1,26.28,26.28,1.05,7.89,Card
INV039403,2025-03-06,CUST7598,Female,46-60,Pretoria,Main Course,Steak,3,36.67,110.01,7.26,50.49,Cash
INV039404,2025-03-06,CUST7063,Male,36-45,Pretoria,Starters,Chicken Wings,1,240.35,240.35,21.8,68.33,Card
INV039405,2025-03-06,CUST4010,Male,60+,Cape Town,Main Course,Steak,3,185.38,556.14,43.9,225.08,Card
INV039406,2025-03-06,CUST6102,Male,60+,Port Elizabeth,Desserts,Pudding,3,244.89,734.67,21.7,183.74,Card
INV039407,2025-03-06,CUST5212,Male,36-45,Port Elizabeth,Main Course,Fish & Chips,3,171.74,515.22,17.27,175.3,Cash
INV039408,2025-03-06,CUST8156,Female,26-35,Pretoria,Desserts,Chocolate Cake,1,206.22,206.22,8.87,65.8,EFT
INV039409,2025-03-06,CUST3539,Male,46-60,Durban,Desserts,Pudding,4,219.08,876.32,36.92,344.03,EFT
INV039410,2025-03-06,CUST2753,Male,60+,Cape Town,Desserts,Chocolate Cake,1,183.65,183.65,7.6,51.43,Card
INV039411,2025-03-06,CUST5768,Female,60+,Johannesburg,Drinks,Tea,2,169.75,339.5,11.85,70.44,Cash
INV039412,2025-03-06,CUST1281,Female,60+,Pretoria,Drinks,Wine,3,92.06,276.18,1.23,69.05,EFT
INV039413,2025-03-06,CUST9166,Female,36-45,Johannesburg,Starters,Chicken Wings,2,54.39,108.78,8.56,46.15,Cash
INV039414,2025-03-06,CUST1434,Male,18-25,Durban,Starters,Garlic Bread,2,147.94,295.88,0.64,126.27,Cash
INV039415,2025-03-06,CUST5662,Female,36-45,Port Elizabeth,Desserts,Pudding,4,76.16,304.64,30.12,68.53,Cash
INV039416,2025-03-06,CUST5548,Male,18-25,Durban,Drinks,Tea,1,70.81,70.81,3.06,28.67,EFT
INV039417,2025-03-06,CUST5780,Male,26-35,Port Elizabeth,Main Course,Beef Burger,3,180.67,542.01,2.79,227.41,EFT
INV039418,2025-03-06,CUST8951,Male,60+,Durban,Drinks,Tea,3,102.66,307.98,20.77,76.32,Cash
INV039419,2025-03-06,CUST7329,Male,46-60,Durban,Starters,Salad,2,77.78,155.56,14.09,52.37,Cash
INV039420,2025-03-06,CUST6443,Male,46-60,Durban,Main Course,Grilled Chicken,4,111.05,444.2,34.77,155.03,Card
INV039421,2025-03-06,CUST1244,Female,18-25,Pretoria,Drinks,Coke,3,89.73,269.19,11.05,104.99,Cash
INV039422,2025-03-06,CUST6528,Female,36-45,Johannesburg,Desserts,Pudding,1,106.17,106.17,9.47,27.75,EFT
INV039423,2025-03-06,CUST3021,Female,46-60,Durban,Drinks,Beer,3,159.88,479.64,33.13,97.98,Card
INV039424,2025-03-06,CUST8194,Male,36-45,Pretoria,Main Course,Steak,4,50.13,200.52,2.19,75.3,EFT
INV039425,2025-03-06,CUST8102,Female,26-35,Durban,Drinks,Coffee,3,79.01,237.03,6.51,92.48,EFT
INV039426,2025-03-06,CUST7019,Male,18-25,Port Elizabeth,Starters,Garlic Bread,4,64.92,259.68,6.97,129.74,EFT
INV039427,2025-03-06,CUST8830,Female,36-45,Durban,Drinks,Coke,4,151.25,605.0,10.29,140.95,EFT
INV039428,2025-03-06,CUST2428,Female,46-60,Durban,Desserts,Cheesecake,4,85.09,340.36,25.07,106.63,Cash
INV039429,2025-03-06,CUST5060,Male,26-35,Pretoria,Starters,Garlic Bread,3,213.33,639.99,54.05,249.95,Cash
INV039430,2025-03-06,CUST9022,Male,18-25,Durban,Drinks,Tea,3,199.84,599.52,33.7,264.68,Card
INV039431,2025-03-06,CUST2338,Female,36-45,Durban,Starters,Salad,3,161.98,485.94,27.16,128.92,Cash
INV039432,2025-03-06,CUST4414,Female,46-60,Johannesburg,Desserts,Cheesecake,1,50.44,50.44,3.82,23.89,EFT
INV039433,2025-03-06,CUST7284,Male,36-45,Pretoria,Drinks,Beer,2,41.67,83.34,7.6,31.72,Card
INV039434,2025-03-07,CUST2797,Male,60+,Cape Town,Desserts,Pudding,2,23.02,46.04,3.43,18.22,Card
INV039435,2025-03-07,CUST1377,Male,36-45,Pretoria,Desserts,Pudding,2,241.64,483.28,24.02,142.87,Card
INV039436,2025-03-07,CUST5483,Male,18-25,Port Elizabeth,Drinks,Tea,1,219.09,219.09,2.48,57.75,EFT
INV039437,2025-03-07,CUST5967,Male,26-35,Port Elizabeth,Starters,Garlic Bread,2,200.26,400.52,6.71,118.76,Card
INV039438,2025-03-07,CUST8192,Female,46-60,Cape Town,Starters,Soup of the Day,1,91.06,91.06,6.12,31.47,Cash
INV039439,2025-03-07,CUST3536,Female,60+,Durban,Desserts,Ice Cream,4,233.72,934.88,86.56,205.03,EFT
INV039440,2025-03-07,CUST5542,Female,18-25,Cape Town,Main Course,Beef Burger,3,148.93,446.79,24.07,178.1,Card
INV039441,2025-03-07,CUST8161,Female,46-60,Durban,Desserts,Cheesecake,4,90.8,363.2,3.52,180.79,EFT
INV039442,2025-03-07,CUST8068,Female,46-60,Cape Town,Desserts,Chocolate Cake,3,150.14,450.42,31.25,223.86,EFT
INV039443,2025-03-07,CUST8776,Female,60+,Durban,Main Course,Pasta Alfredo,1,109.55,109.55,4.87,49.38,Cash
INV039444,2025-03-07,CUST2834,Male,46-60,Pretoria,Starters,Salad,3,236.25,708.75,46.21,337.5,EFT
INV039445,2025-03-07,CUST6824,Female,36-45,Johannesburg,Desserts,Ice Cream,2,76.69,153.38,6.62,45.31,Card
INV039446,2025-03-07,CUST2314,Male,26-35,Port Elizabeth,Desserts,Pudding,2,32.27,64.54,2.11,21.87,EFT
INV039447,2025-03-07,CUST5856,Female,60+,Port Elizabeth,Main Course,Grilled Chicken,2,62.36,124.72,1.31,54.85,Cash
INV039448,2025-03-07,CUST3940,Male,60+,Johannesburg,Drinks,Beer,1,201.33,201.33,13.48,82.62,Cash
INV039449,2025-03-07,CUST8071,Male,18-25,Cape Town,Main Course,Beef Burger,4,54.09,216.36,11.96,52.76,Card
INV039450,2025-03-07,CUST9931,Male,46-60,Durban,Main Course,Beef Burger,3,58.74,176.22,13.45,85.26,Card
INV039451,2025-03-07,CUST6045,Male,18-25,Port Elizabeth,Starters,Garlic Bread,1,110.94,110.94,0.44,33.39,Card
INV039452,2025-03-07,CUST5427,Female,36-45,Durban,Drinks,Beer,3,150.09,450.27,1.12,160.82,Card
INV039453,2025-03-07,CUST3514,Male,36-45,Port Elizabeth,Main Course,Grilled Chicken,4,77.82,311.28,22.95,79.64,EFT
INV039454,2025-03-07,CUST4422,Male,36-45,Durban,Main Course,Pasta Alfredo,4,152.7,610.8,31.38,293.55,EFT
INV039455,2025-03-07,CUST5106,Female,60+,Cape Town,Main Course,Pasta Alfredo,2,118.91,237.82,12.49,92.05,Card
INV039456,2025-03-07,CUST2363,Female,60+,Cape Town,Desserts,Ice Cream,2,113.9,227.8,10.19,98.82,Cash
INV039457,2025-03-07,CUST6536,Male,46-60,Port Elizabeth,Starters,Soup of the Day,2,230.6,461.2,13.45,220.36,EFT
INV039458,2025-03-07,CUST9546,Male,46-60,Cape Town,Drinks,Wine,1,207.99,207.99,13.04,60.58,EFT
INV039459,2025-03-07,CUST7806,Female,60+,Cape Town,Desserts,Cheesecake,2,127.52,255.04,17.61,67.28,Cash
INV039460,2025-03-07,CUST1332,Male,46-60,Pretoria,Starters,Garlic Bread,4,38.54,154.16,13.59,69.26,Card
INV039461,2025-03-07,CUST1801,Male,18-25,Johannesburg,Starters,Garlic Bread,4,96.48,385.92,18.97,158.29,EFT
INV039462,2025-03-07,CUST4896,Female,60+,Cape Town,Drinks,Coffee,2,90.69,181.38,16.17,85.35,Card
INV039463,2025-03-07,CUST4635,Male,46-60,Johannesburg,Main Course,Pasta Alfredo,3,223.73,671.19,66.2,158.02,Card
INV039464,2025-03-07,CUST5947,Female,18-25,Durban,Drinks,Coke,4,218.29,873.16,57.6,331.74,Card
INV039465,2025-03-07,CUST2249,Male,46-60,Cape Town,Main Course,Fish & Chips,4,126.48,505.92,36.93,107.95,Card
INV039466,2025-03-07,CUST8323,Female,60+,Johannesburg,Main Course,Beef Burger,1,167.56,167.56,6.13,58.53,Card
INV039467,2025-03-07,CUST4768,Female,46-60,Cape Town,Desserts,Chocolate Cake,2,204.88,409.76,22.92,150.09,Card
INV039468,2025-03-07,CUST6972,Male,36-45,Port Elizabeth,Main Course,Grilled Chicken,4,107.74,430.96,0.17,201.6,EFT
INV039469,2025-03-07,CUST2253,Male,36-45,Cape Town,Drinks,Beer,4,194.14,776.56,46.77,212.37,EFT
INV039470,2025-03-07,CUST8585,Female,46-60,Johannesburg,Drinks,Coke,1,69.5,69.5,5.93,30.93,EFT
INV039471,2025-03-07,CUST7772,Female,18-25,Johannesburg,Starters,Garlic Bread,4,239.06,956.24,15.13,429.65,Cash
INV039472,2025-03-07,CUST1876,Male,26-35,Johannesburg,Drinks,Tea,3,172.66,517.98,18.51,167.4,Cash
INV039473,2025-03-07,CUST5415,Female,18-25,Port Elizabeth,Starters,Salad,4,249.57,998.28,60.86,476.78,Cash
INV039474,2025-03-07,CUST1518,Female,18-25,Johannesburg,Main Course,Pasta Alfredo,1,130.25,130.25,12.41,40.82,Cash
INV039475,2025-03-07,CUST7785,Female,60+,Cape Town,Drinks,Tea,2,38.72,77.44,2.99,21.13,EFT
INV039476,2025-03-07,CUST2358,Male,46-60,Johannesburg,Drinks,Beer,1,189.43,189.43,6.54,45.83,Cash
INV039477,2025-03-07,CUST8204,Female,36-45,Pretoria,Starters,Soup of the Day,3,157.97,473.91,45.04,198.41,Card
INV039478,2025-03-07,CUST2540,Female,46-60,Pretoria,Drinks,Coke,2,105.4,210.8,14.5,101.82,Cash
INV039479,2025-03-07,CUST6146,Male,46-60,Port Elizabeth,Desserts,Cheesecake,4,247.01,988.04,13.98,291.4,Cash
INV039480,2025-03-07,CUST6810,Male,18-25,Durban,Drinks,Coffee,2,97.71,195.42,10.11,71.57,EFT
INV039481,2025-03-07,CUST2740,Male,26-35,Port Elizabeth,Desserts,Ice Cream,4,213.86,855.44,73.4,362.04,Cash
INV039482,2025-03-07,CUST5142,Male,26-35,Pretoria,Main Course,Steak,2,206.83,413.66,20.15,96.91,EFT
INV039483,2025-03-07,CUST3127,Female,60+,Johannesburg,Starters,Salad,2,132.75,265.5,3.77,95.19,Card
INV039484,2025-03-07,CUST9569,Female,60+,Durban,Drinks,Coffee,1,223.8,223.8,5.7,94.02,Cash
INV039485,2025-03-07,CUST1944,Female,60+,Johannesburg,Drinks,Beer,4,168.27,673.08,42.93,296.09,Cash
INV039486,2025-03-07,CUST8831,Male,60+,Johannesburg,Starters,Garlic Bread,3,153.11,459.33,28.71,145.44,EFT
INV039487,2025-03-07,CUST8576,Male,46-60,Cape Town,Drinks,Coffee,3,181.04,543.12,43.29,213.97,Cash
INV039488,2025-03-07,CUST6150,Female,60+,Pretoria,Drinks,Tea,1,62.07,62.07,3.7,17.8,Card
INV039489,2025-03-07,CUST3661,Female,60+,Durban,Drinks,Coffee,1,238.55,238.55,12.1,74.41,EFT
INV039490,2025-03-08,CUST7814,Male,46-60,Cape Town,Starters,Salad,1,245.79,245.79,19.97,113.33,Cash
INV039491,2025-03-08,CUST7212,Female,46-60,Johannesburg,Main Course,Steak,4,88.98,355.92,17.17,149.53,Cash
INV039492,2025-03-08,CUST9177,Male,26-35,Johannesburg,Drinks,Wine,3,64.36,193.08,12.66,41.53,Cash
INV039493,2025-03-08,CUST9806,Male,46-60,Pretoria,Drinks,Beer,3,201.03,603.09,38.73,201.31,Cash
INV039494,2025-03-08,CUST3057,Female,60+,Durban,Desserts,Ice Cream,1,24.28,24.28,1.38,8.72,EFT
INV039495,2025-03-08,CUST7241,Male,60+,Pretoria,Drinks,Coffee,4,63.37,253.48,14.32,102.85,Card
INV039496,2025-03-08,CUST3092,Male,46-60,Pretoria,Desserts,Cheesecake,4,187.65,750.6,55.91,219.96,EFT
INV039497,2025-03-08,CUST5785,Male,46-60,Durban,Starters,Chicken Wings,3,151.15,453.45,10.52,187.7,Cash
INV039498,2025-03-08,CUST3281,Female,18-25,Cape Town,Drinks,Coffee,1,171.33,171.33,1.44,51.28,EFT
INV039499,2025-03-08,CUST1062,Male,46-60,Cape Town,Desserts,Cheesecake,2,66.16,132.32,10.32,61.39,Cash
INV039500,2025-03-08,CUST2864,Female,36-45,Port Elizabeth,Desserts,Cheesecake,4,221.89,887.56,12.0,350.15,Card
INV039501,2025-03-08,CUST7949,Male,18-25,Durban,Main Course,Pasta Alfredo,3,35.23,105.69,0.5,41.86,Cash
INV039502,2025-03-08,CUST5312,Female,60+,Cape Town,Drinks,Beer,2,29.02,58.04,4.92,24.95,Cash
INV039503,2025-03-08,CUST8026,Male,46-60,Port Elizabeth,Drinks,Tea,3,168.21,504.63,34.39,111.94,Card
INV039504,2025-03-08,CUST2460,Female,60+,Port Elizabeth,Starters,Garlic Bread,4,161.32,645.28,19.98,235.65,Card
INV039505,2025-03-08,CUST1543,Female,60+,Port Elizabeth,Drinks,Coffee,4,168.52,674.08,12.52,182.04,Card
INV039506,2025-03-08,CUST7526,Female,18-25,Cape Town,Drinks,Beer,1,238.37,238.37,15.34,115.78,EFT
INV039507,2025-03-08,CUST6768,Female,36-45,Johannesburg,Main Course,Steak,3,186.91,560.73,30.06,209.69,Cash
INV039508,2025-03-08,CUST2947,Female,36-45,Cape Town,Desserts,Pudding,2,244.65,489.3,40.53,97.98,Cash
INV039509,2025-03-08,CUST1617,Female,60+,Durban,Desserts,Pudding,4,91.37,365.48,6.63,106.34,Card
INV039510,2025-03-08,CUST7263,Male,60+,Johannesburg,Main Course,Fish & Chips,1,150.19,150.19,13.87,63.24,Card
INV039511,2025-03-08,CUST6434,Male,60+,Port Elizabeth,Main Course,Beef Burger,1,52.99,52.99,3.52,19.49,Cash
INV039512,2025-03-08,CUST4475,Female,46-60,Port Elizabeth,Desserts,Cheesecake,1,199.04,199.04,16.83,69.04,EFT
INV039513,2025-03-08,CUST2568,Female,60+,Pretoria,Drinks,Beer,3,166.8,500.4,45.33,201.8,Cash
INV039514,2025-03-08,CUST4365,Female,18-25,Port Elizabeth,Starters,Salad,3,62.83,188.49,17.21,83.22,Card
INV039515,2025-03-08,CUST3133,Male,26-35,Cape Town,Main Course,Grilled Chicken,4,84.15,336.6,4.38,141.35,Cash
INV039516,2025-03-08,CUST2079,Female,26-35,Johannesburg,Drinks,Beer,2,213.57,427.14,31.38,208.52,Card
INV039517,2025-03-08,CUST3272,Male,36-45,Durban,Main Course,Fish & Chips,4,103.26,413.04,34.95,125.53,Cash
INV039518,2025-03-08,CUST9808,Male,46-60,Pretoria,Drinks,Coke,3,33.56,100.68,6.38,26.98,Card
INV039519,2025-03-08,CUST9348,Male,46-60,Johannesburg,Starters,Salad,2,100.5,201.0,16.0,82.86,Card
INV039520,2025-03-08,CUST2915,Female,26-35,Pretoria,Drinks,Beer,4,163.88,655.52,46.95,183.48,Cash
INV039521,2025-03-08,CUST8689,Male,46-60,Pretoria,Starters,Chicken Wings,1,207.39,207.39,12.48,94.01,Cash
INV039522,2025-03-08,CUST1208,Male,36-45,Johannesburg,Desserts,Ice Cream,4,163.79,655.16,8.63,180.83,EFT
INV039523,2025-03-08,CUST9254,Male,60+,Johannesburg,Starters,Salad,4,212.65,850.6,2.85,242.33,EFT
INV039524,2025-03-08,CUST2591,Female,26-35,Pretoria,Starters,Garlic Bread,2,26.89,53.78,4.52,14.61,EFT
INV039525,2025-03-08,CUST2492,Female,60+,Durban,Main Course,Grilled Chicken,3,108.15,324.45,29.15,69.95,EFT
INV039526,2025-03-08,CUST6234,Male,60+,Cape Town,Main Course,Steak,4,65.74,262.96,7.76,83.7,Cash
INV039527,2025-03-08,CUST9208,Female,26-35,Pretoria,Drinks,Tea,3,42.14,126.42,12.57,48.9,Cash
INV039528,2025-03-08,CUST6569,Female,60+,Durban,Drinks,Wine,2,132.6,265.2,14.09,118.2,EFT
INV039529,2025-03-08,CUST1800,Male,26-35,Durban,Starters,Soup of the Day,1,25.45,25.45,1.86,11.58,Cash
INV039530,2025-03-08,CUST4206,Male,60+,Cape Town,Main Course,Beef Burger,3,141.38,424.14,29.15,148.27,EFT
INV039531,2025-03-08,CUST5033,Male,60+,Pretoria,Starters,Soup of the Day,3,94.81,284.43,27.2,101.78,Card
INV039532,2025-03-08,CUST7457,Male,46-60,Port Elizabeth,Drinks,Coffee,2,37.25,74.5,3.33,18.49,EFT
INV039533,2025-03-08,CUST9530,Female,60+,Cape Town,Desserts,Ice Cream,3,223.23,669.69,1.36,147.12,EFT
INV039534,2025-03-08,CUST7414,Female,36-45,Pretoria,Drinks,Coke,1,89.14,89.14,1.63,38.68,Cash
INV039535,2025-03-08,CUST9629,Male,36-45,Durban,Main Course,Grilled Chicken,3,194.48,583.44,1.68,250.08,Cash
INV039536,2025-03-08,CUST7367,Female,46-60,Pretoria,Starters,Garlic Bread,4,64.78,259.12,12.46,107.66,EFT
INV039537,2025-03-08,CUST3334,Male,36-45,Johannesburg,Main Course,Fish & Chips,4,34.77,139.08,9.64,60.54,Card
INV039538,2025-03-08,CUST9645,Female,46-60,Port Elizabeth,Main Course,Steak,1,205.95,205.95,2.7,100.97,EFT
INV039539,2025-03-09,CUST6338,Female,60+,Durban,Starters,Soup of the Day,1,53.3,53.3,3.48,20.08,Card
INV039540,2025-03-09,CUST7866,Female,26-35,Durban,Main Course,Pasta Alfredo,4,244.7,978.8,43.26,303.77,Cash
INV039541,2025-03-09,CUST3439,Male,26-35,Port Elizabeth,Main Course,Fish & Chips,1,79.35,79.35,4.24,15.92,Card
INV039542,2025-03-09,CUST5216,Female,36-45,Durban,Main Course,Grilled Chicken,1,79.98,79.98,4.13,35.99,Card
INV039543,2025-03-09,CUST3246,Female,46-60,Pretoria,Desserts,Pudding,1,62.73,62.73,3.89,17.9,EFT
INV039544,2025-03-09,CUST3444,Male,36-45,Durban,Main Course,Beef Burger,1,230.48,230.48,14.81,98.36,EFT
INV039545,2025-03-09,CUST4854,Female,46-60,Cape Town,Main Course,Beef Burger,2,195.16,390.32,38.17,101.3,Card
INV039546,2025-03-09,CUST6094,Female,46-60,Port Elizabeth,Starters,Chicken Wings,1,67.61,67.61,5.61,19.09,Card
INV039547,2025-03-09,CUST7272,Male,18-25,Pretoria,Desserts,Chocolate Cake,4,137.62,550.48,42.56,116.33,Cash
INV039548,2025-03-09,CUST1395,Female,60+,Pretoria,Desserts,Cheesecake,3,75.87,227.61,2.16,61.81,Cash
INV039549,2025-03-09,CUST6373,Male,60+,Johannesburg,Desserts,Pudding,4,201.41,805.64,24.61,207.56,Cash
INV039550,2025-03-09,CUST4526,Female,36-45,Johannesburg,Desserts,Pudding,2,177.23,354.46,0.88,150.25,Card
INV039551,2025-03-09,CUST6769,Female,36-45,Port Elizabeth,Desserts,Cheesecake,1,181.16,181.16,15.51,38.65,Card
INV039552,2025-03-09,CUST1683,Male,36-45,Durban,Main Course,Pasta Alfredo,1,80.22,80.22,1.75,38.03,Cash
INV039553,2025-03-09,CUST1155,Male,46-60,Johannesburg,Drinks,Coke,2,246.98,493.96,0.71,127.48,Card
INV039554,2025-03-09,CUST5796,Female,18-25,Port Elizabeth,Desserts,Chocolate Cake,1,146.56,146.56,7.41,66.61,EFT
INV039555,2025-03-09,CUST7464,Male,18-25,Johannesburg,Main Course,Grilled Chicken,2,74.57,149.14,1.4,66.1,EFT
INV039556,2025-03-09,CUST2410,Male,26-35,Johannesburg,Main Course,Fish & Chips,3,44.06,132.18,3.19,51.28,Card
INV039557,2025-03-09,CUST4006,Female,18-25,Port Elizabeth,Main Course,Beef Burger,1,241.17,241.17,11.86,55.79,Cash
INV039558,2025-03-09,CUST4081,Female,18-25,Port Elizabeth,Main Course,Steak,2,50.21,100.42,2.69,39.76,EFT
INV039559,2025-03-09,CUST7258,Male,26-35,Durban,Starters,Soup of the Day,1,234.03,234.03,12.23,58.56,Card
INV039560,2025-03-09,CUST7853,Male,46-60,Pretoria,Drinks,Tea,4,26.68,106.72,0.25,44.73,EFT
INV039561,2025-03-09,CUST5561,Female,46-60,Johannesburg,Main Course,Grilled Chicken,3,30.45,91.35,6.21,34.57,EFT
INV039562,2025-03-09,CUST7489,Male,26-35,Pretoria,Main Course,Fish & Chips,1,143.94,143.94,12.54,34.11,Card
INV039563,2025-03-09,CUST7534,Female,18-25,Johannesburg,Drinks,Beer,4,67.44,269.76,25.68,90.11,Card
INV039564,2025-03-09,CUST2867,Female,60+,Cape Town,Desserts,Cheesecake,4,142.35,569.4,35.81,282.21,EFT
INV039565,2025-03-09,CUST5531,Female,60+,Durban,Drinks,Wine,1,229.54,229.54,16.52,65.9,Cash
INV039566,2025-03-09,CUST5488,Female,46-60,Port Elizabeth,Drinks,Tea,3,215.9,647.7,42.45,217.52,Card
INV039567,2025-03-09,CUST4860,Male,18-25,Port Elizabeth,Desserts,Cheesecake,1,86.99,86.99,3.82,37.86,Cash
INV039568,2025-03-09,CUST7977,Male,60+,Cape Town,Starters,Salad,3,25.39,76.17,5.74,16.32,EFT
INV039569,2025-03-09,CUST4829,Male,26-35,Port Elizabeth,Desserts,Cheesecake,3,34.48,103.44,8.52,35.28,EFT
INV039570,2025-03-09,CUST8214,Male,46-60,Port Elizabeth,Drinks,Beer,3,162.52,487.56,28.31,226.41,Cash
INV039571,2025-03-09,CUST9931,Female,26-35,Durban,Desserts,Chocolate Cake,2,78.99,157.98,2.62,50.47,Card
INV039572,2025-03-09,CUST8068,Female,18-25,Pretoria,Starters,Garlic Bread,2,58.12,116.24,2.32,48.8,Card
INV039573,2025-03-09,CUST4227,Female,18-25,Johannesburg,Drinks,Beer,2,242.12,484.24,36.51,241.22,EFT
INV039574,2025-03-09,CUST3484,Female,26-35,Cape Town,Main Course,Grilled Chicken,2,49.61,99.22,5.05,29.97,EFT
INV039575,2025-03-09,CUST5136,Male,36-45,Port Elizabeth,Starters,Chicken Wings,1,140.06,140.06,2.8,31.5,Card
INV039576,2025-03-09,CUST8724,Male,46-60,Cape Town,Drinks,Coke,1,53.63,53.63,0.68,15.5,Cash
INV039577,2025-03-09,CUST6160,Male,46-60,Pretoria,Starters,Chicken Wings,3,213.55,640.65,41.07,266.81,EFT
INV039578,2025-03-09,CUST9431,Female,18-25,Durban,Main Course,Fish & Chips,4,44.38,177.52,1.52,68.53,EFT
INV039579,2025-03-09,CUST5724,Female,26-35,Johannesburg,Starters,Salad,2,163.02,326.04,28.19,93.5,EFT
INV039580,2025-03-09,CUST4686,Female,46-60,Durban,Desserts,Cheesecake,4,121.1,484.4,29.24,102.78,Cash
